gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,latitude,longitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,decimalLongitude.1,decimalLatitude.1
1.28632681922122e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42289218,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,Hemidactylus mabouia,,SPECIES,"Hemidactylus mabouia (Moreau De Jonnès, 1818)",Hemidactylus mabouia,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.202898,-76.280737,212,NA,NA,NA,NA,NA,2004-04-01T00:06:00,1,4,2004,5959942,5959942,HUMAN_OBSERVATION,iNaturalist,Observations,42289218,,Mario Humberto Yánez-Muñoz,2020-04-16T03:03:23,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:32:12.188Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.280737,0.202898
1.28632585925167e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42289212,Animalia,Chordata,Reptilia,Squamata,Colubridae,Chironius,Chironius fuscus,,SPECIES,"Chironius fuscus (Linnaeus, 1758)",Chironius fuscus,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.202898,-76.280737,212,NA,NA,NA,NA,NA,2004-04-01T00:00:00,1,4,2004,2457289,2457289,HUMAN_OBSERVATION,iNaturalist,Observations,42289212,,Mario Humberto Yánez-Muñoz,2020-04-16T03:03:20,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:24:41.100Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.280737,0.202898
1.28632386322646e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42289217,Animalia,Chordata,Reptilia,Squamata,Dipsadidae,Drepanoides,Drepanoides anomalus,,SPECIES,"Drepanoides anomalus (Jan, 1863)",Drepanoides anomalus,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.202898,-76.280737,212,NA,NA,NA,NA,NA,2004-04-01T01:12:00,1,4,2004,2453391,2453391,HUMAN_OBSERVATION,iNaturalist,Observations,42289217,,Mario Humberto Yánez-Muñoz,2020-04-16T03:03:22,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:33:17.655Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.280737,0.202898
1.28632238844051e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42286389,Animalia,Chordata,Reptilia,Squamata,Dipsadidae,Helicops,Helicops angulatus,,SPECIES,"Helicops angulatus (Linnaeus, 1758)",Helicops angulatus,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.14238,-76.669289,307,NA,NA,NA,NA,NA,2004-04-01T00:59:00,1,4,2004,2457699,2457699,HUMAN_OBSERVATION,iNaturalist,Observations,42286389,,Mario Humberto Yánez-Muñoz,2020-04-16T02:09:32,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:19:52.586Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.669289,0.14238
1.28632191166716e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42286388,Animalia,Chordata,Reptilia,Squamata,Dipsadidae,Dipsas,Dipsas catesbyi,,SPECIES,"Dipsas catesbyi (Sentzen, 1796)",Dipsas catesbyi,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.14238,-76.669289,307,NA,NA,NA,NA,NA,2004-04-01T03:07:00,1,4,2004,5223468,5223468,HUMAN_OBSERVATION,iNaturalist,Observations,42286388,,Mario Humberto Yánez-Muñoz,2020-04-16T02:09:31,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:23:53.691Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.669289,0.14238
1.2863213731356e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42289210,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,Bothrops atrox,,SPECIES,"Bothrops atrox (Linnaeus, 1758)",Bothrops atrox,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.202898,-76.280737,212,NA,NA,NA,NA,NA,2004-04-01T00:23:00,1,4,2004,5220775,5220775,HUMAN_OBSERVATION,iNaturalist,Observations,42289210,,Prakrit,2020-04-16T03:03:20,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:33:01.628Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.280737,0.202898
1.28631991218349e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42289211,Animalia,Chordata,Reptilia,Squamata,Gymnophthalmidae,Cercosaura,Cercosaura argulus,,SPECIES,"Cercosaura argulus W.Peters, 1863",Cercosaura argulus,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.202898,-76.280737,212,NA,NA,NA,NA,NA,2004-04-01T00:21:00,1,4,2004,2450419,2450419,HUMAN_OBSERVATION,iNaturalist,Observations,42289211,,Mario Humberto Yánez-Muñoz,2020-04-16T03:03:20,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:31:50.328Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.280737,0.202898
1.28631939341456e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42276952,Animalia,Chordata,Reptilia,Squamata,Gymnophthalmidae,Loxopholis,,,GENUS,"Loxopholis Cope, 1869",Loxopholis parietalis,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.204341,-76.630614,212,NA,NA,NA,NA,NA,2004-04-01T00:07:00,1,4,2004,2450471,NA,HUMAN_OBSERVATION,iNaturalist,Observations,42276952,,Mario Humberto Yánez-Muñoz,2020-04-15T23:38:16,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:35.724Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK,-76.630614,0.204341
1.28631353280787e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42352600,Animalia,Chordata,Reptilia,Squamata,Gymnophthalmidae,Potamites,Potamites ecpleopus,,SPECIES,"Potamites ecpleopus (Cope, 1875)",Potamites ecpleopus,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.2842,-76.17065,212,NA,NA,NA,NA,NA,2018-05-17T14:03:00,17,5,2018,5222304,5222304,HUMAN_OBSERVATION,iNaturalist,Observations,42352600,,Mario Humberto Yánez-Muñoz,2020-04-16T23:12:03,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:16.955Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.17065,0.2842
1.28631059163508e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42352587,Animalia,Chordata,Reptilia,Squamata,Dipsadidae,Helicops,Helicops angulatus,,SPECIES,"Helicops angulatus (Linnaeus, 1758)",Helicops angulatus,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.2842,-76.17065,212,NA,NA,NA,NA,NA,2018-05-17T13:31:00,17,5,2018,2457699,2457699,HUMAN_OBSERVATION,iNaturalist,Observations,42352587,,Mario Humberto Yánez-Muñoz,2020-04-16T23:11:57,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:19:55.529Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.17065,0.2842
1.28630958275303e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42355204,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,Bothrops atrox,,SPECIES,"Bothrops atrox (Linnaeus, 1758)",Bothrops atrox,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.2842,-76.17065,212,NA,NA,NA,NA,NA,2010-11-09T20:50:00,9,11,2010,5220775,5220775,HUMAN_OBSERVATION,iNaturalist,Observations,42355204,,Mario Humberto Yánez-Muñoz,2020-04-16T23:48:55,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:28:21.277Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.17065,0.2842
1.28630803780976e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42289205,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis fuscoauratus,,SPECIES,"Anolis fuscoauratus D'orbigny, 1837",Anolis fuscoauratus,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.202898,-76.280737,212,NA,NA,NA,NA,NA,2004-04-01T00:00:00,1,4,2004,2467558,2467558,HUMAN_OBSERVATION,iNaturalist,Observations,42289205,,Mario Humberto Yánez-Muñoz,2020-04-16T03:03:17,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:31:20.553Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.280737,0.202898
1.28630802743438e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42276948,Animalia,Chordata,Reptilia,Squamata,Gymnophthalmidae,Cercosaura,Cercosaura argulus,,SPECIES,"Cercosaura argulus W.Peters, 1863",Cercosaura argulus,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.204341,-76.630614,212,NA,NA,NA,NA,NA,2004-04-01T00:12:00,1,4,2004,2450419,2450419,HUMAN_OBSERVATION,iNaturalist,Observations,42276948,,Mario Humberto Yánez-Muñoz,2020-04-15T23:38:16,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:14.519Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.630614,0.204341
1.28630659365587e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42289206,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis trachyderma,,SPECIES,"Anolis trachyderma Cope, 1875",Anolis trachyderma,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.202898,-76.280737,212,NA,NA,NA,NA,NA,2004-04-01T01:51:00,1,4,2004,2467648,2467648,HUMAN_OBSERVATION,iNaturalist,Observations,42289206,,Mario Humberto Yánez-Muñoz,2020-04-16T03:03:17,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:30:52.413Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.280737,0.202898
1.28630556550526e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42276946,Animalia,Chordata,Reptilia,Squamata,Sphaerodactylidae,Pseudogonatodes,Pseudogonatodes guianensis,,SPECIES,"Pseudogonatodes guianensis Parker, 1935",Pseudogonatodes guianensis,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.204341,-76.630614,212,NA,NA,NA,NA,NA,2004-04-01T00:28:00,1,4,2004,2446758,2446758,HUMAN_OBSERVATION,iNaturalist,Observations,42276946,,Mario Humberto Yánez-Muñoz,2020-04-15T23:38:16,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:13.407Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.630614,0.204341
1.28630463913218e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42355183,Animalia,Chordata,Reptilia,Squamata,Dipsadidae,Imantodes,Imantodes lentiferus,,SPECIES,"Imantodes lentiferus (Cope, 1894)",Imantodes lentiferus,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.2842,-76.17065,212,NA,NA,NA,NA,NA,2010-11-17T15:29:00,17,11,2010,2458656,2458656,HUMAN_OBSERVATION,iNaturalist,Observations,42355183,,Mario Humberto Yánez-Muñoz,2020-04-16T23:48:37,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:47.244Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.17065,0.2842
1.28630457144519e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42285253,Animalia,Chordata,Reptilia,Squamata,Colubridae,Chironius,Chironius fuscus,,SPECIES,"Chironius fuscus (Linnaeus, 1758)",Chironius fuscus,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.14238,-76.669289,307,NA,NA,NA,NA,NA,2004-04-01T01:14:00,1,4,2004,2457289,2457289,HUMAN_OBSERVATION,iNaturalist,Observations,42285253,,Mario Humberto Yánez-Muñoz,2020-04-16T01:47:52,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:47.158Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.669289,0.14238
1.2863035818317e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42276942,Animalia,Chordata,Reptilia,Squamata,Dipsadidae,Erythrolamprus,Erythrolamprus reginae,,SPECIES,"Erythrolamprus reginae (Linnaeus, 1758)",Erythrolamprus reginae,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.204341,-76.630614,212,NA,NA,NA,NA,NA,2004-04-01T02:34:00,1,4,2004,8275767,8275767,HUMAN_OBSERVATION,iNaturalist,Observations,42276942,,Mario Humberto Yánez-Muñoz,2020-04-15T23:38:13,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:29.326Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.630614,0.204341
1.28630318509698e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42352641,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis scypheus,,SPECIES,"Anolis scypheus Cope, 1864",Anolis scypheus,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.2842,-76.17065,212,NA,NA,NA,NA,NA,2018-05-20T10:54:00,20,5,2018,2467703,2467703,HUMAN_OBSERVATION,iNaturalist,Observations,42352641,,Mario Humberto Yánez-Muñoz,2020-04-16T23:12:22,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:20:01.908Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.17065,0.2842
1.28630311543373e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42276943,Animalia,Chordata,Reptilia,Crocodylia,Alligatoridae,Paleosuchus,Paleosuchus trigonatus,,SPECIES,"Paleosuchus trigonatus (Schneider, 1801)",Paleosuchus trigonatus,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.204341,-76.630614,212,NA,NA,NA,NA,NA,2004-04-01T00:35:00,1,4,2004,2441394,2441394,HUMAN_OBSERVATION,iNaturalist,Observations,42276943,,Mario Humberto Yánez-Muñoz,2020-04-15T23:38:13,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:25.825Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.630614,0.204341
1.28630217621493e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42355182,Animalia,Chordata,Reptilia,Squamata,Sphaerodactylidae,Pseudogonatodes,Pseudogonatodes guianensis,,SPECIES,"Pseudogonatodes guianensis Parker, 1935",Pseudogonatodes guianensis,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.2842,-76.17065,212,NA,NA,NA,NA,NA,2010-11-15T14:02:00,15,11,2010,2446758,2446758,HUMAN_OBSERVATION,iNaturalist,Observations,42355182,,Mario Humberto Yánez-Muñoz,2020-04-16T23:48:36,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:23:52.795Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.17065,0.2842
1.28627540576198e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42355179,Animalia,Chordata,Reptilia,Squamata,Gymnophthalmidae,Alopoglossus,Alopoglossus atriventris,,SPECIES,"Alopoglossus atriventris Duellman, 1973",Alopoglossus atriventris,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.2842,-76.17065,212,NA,NA,NA,NA,NA,2010-11-15T13:37:00,15,11,2010,2450823,2450823,HUMAN_OBSERVATION,iNaturalist,Observations,42355179,,Mario Humberto Yánez-Muñoz,2020-04-16T23:48:33,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:32:12.235Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.17065,0.2842
1.28627487118295e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42286390,Animalia,Chordata,Reptilia,Squamata,Dipsadidae,Helicops,Helicops pastazae,,SPECIES,"Helicops pastazae Shreve, 1934",Helicops pastazae,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.14238,-76.669289,307,NA,NA,NA,NA,NA,2004-04-01T02:57:00,1,4,2004,2457696,2457696,HUMAN_OBSERVATION,iNaturalist,Observations,42286390,,Mario Humberto Yánez-Muñoz,2020-04-16T02:09:32,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:23.334Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.669289,0.14238
1.28627383364509e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42286411,Animalia,Chordata,Reptilia,Squamata,Sphaerodactylidae,Pseudogonatodes,Pseudogonatodes guianensis,,SPECIES,"Pseudogonatodes guianensis Parker, 1935",Pseudogonatodes guianensis,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.14238,-76.669289,307,NA,NA,NA,NA,NA,2004-04-01T00:41:00,1,4,2004,2446758,2446758,HUMAN_OBSERVATION,iNaturalist,Observations,42286411,,Mario Humberto Yánez-Muñoz,2020-04-16T02:09:45,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:33.663Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.669289,0.14238
1.2862724616248e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42352617,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis punctatus,,SPECIES,"Anolis punctatus Daudin, 1802",Anolis punctatus,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.2842,-76.17065,212,NA,NA,NA,NA,NA,2018-05-18T13:31:00,18,5,2018,2467337,2467337,HUMAN_OBSERVATION,iNaturalist,Observations,42352617,,Fernando Ayala-Varela,2020-04-16T23:12:11,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:34.319Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.17065,0.2842
1.28627038358469e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42286393,Animalia,Chordata,Reptilia,Squamata,Dipsadidae,Imantodes,Imantodes cenchoa,,SPECIES,"Imantodes cenchoa Linnaeus, 1758",Imantodes cenchoa,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.14238,-76.669289,307,NA,NA,NA,NA,NA,2004-04-01T00:02:00,1,4,2004,8960303,8960303,HUMAN_OBSERVATION,iNaturalist,Observations,42286393,,Mario Humberto Yánez-Muñoz,2020-04-16T02:09:34,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:25.831Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.669289,0.14238
1.2862699087876e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42286407,Animalia,Chordata,Reptilia,Squamata,Elapidae,Micrurus,Micrurus narduccii,,SPECIES,"Micrurus narduccii (Jan, 1863)",Micrurus narduccii,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.14238,-76.669289,307,NA,NA,NA,NA,NA,2004-04-01T00:08:00,1,4,2004,5227026,5227026,HUMAN_OBSERVATION,iNaturalist,Observations,42286407,,Mario Humberto Yánez-Muñoz,2020-04-16T02:09:42,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:51.844Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.669289,0.14238
1.2862684404245e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42286414,Animalia,Chordata,Reptilia,Squamata,Gymnophthalmidae,Alopoglossus,Alopoglossus atriventris,,SPECIES,"Alopoglossus atriventris Duellman, 1973",Alopoglossus atriventris,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.14238,-76.669289,307,NA,NA,NA,NA,NA,2004-04-01T00:36:00,1,4,2004,2450823,2450823,HUMAN_OBSERVATION,iNaturalist,Observations,42286414,,Mario Humberto Yánez-Muñoz,2020-04-16T02:09:48,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:19:07.132Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.669289,0.14238
1.28626792956063e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42286421,Animalia,Chordata,Reptilia,Squamata,Tropiduridae,Uracentron,Uracentron flaviceps,,SPECIES,"Uracentron flaviceps (Guichenot, 1855)",Uracentron flaviceps,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.14238,-76.669289,307,NA,NA,NA,NA,NA,2004-04-01T00:04:00,1,4,2004,2460163,2460163,HUMAN_OBSERVATION,iNaturalist,Observations,42286421,,Mario Humberto Yánez-Muñoz,2020-04-16T02:09:51,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:30:53.528Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.669289,0.14238
1.28625705023511e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42286397,Animalia,Chordata,Reptilia,Squamata,Dipsadidae,Taeniophallus,Taeniophallus brevirostris,,SPECIES,"Taeniophallus brevirostris (Peters, 1863)",Taeniophallus brevirostris,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.14238,-76.669289,307,NA,NA,NA,NA,NA,2004-04-01T00:10:00,1,4,2004,2452042,2452042,HUMAN_OBSERVATION,iNaturalist,Observations,42286397,,Mario Humberto Yánez-Muñoz,2020-04-16T02:09:38,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:18:53.130Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.669289,0.14238
1.28625508385384e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42286399,Animalia,Chordata,Reptilia,Squamata,Dipsadidae,Oxyrhopus,Oxyrhopus melanogenys,,SPECIES,"Oxyrhopus melanogenys (Tschudi, 1845)",Oxyrhopus melanogenys,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.14238,-76.669289,307,NA,NA,NA,NA,NA,2004-04-01T00:04:00,1,4,2004,2455020,2455020,HUMAN_OBSERVATION,iNaturalist,Observations,42286399,,Mario Humberto Yánez-Muñoz,2020-04-16T02:09:39,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:15.493Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.669289,0.14238
1.2862531169785e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42286409,Animalia,Chordata,Reptilia,Squamata,Sphaerodactylidae,Gonatodes,Gonatodes concinnatus,,SPECIES,"Gonatodes concinnatus (O'shaughnessy, 1881)",Gonatodes concinnatus,,EC,,Sucumbios,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.14238,-76.669289,307,NA,NA,NA,NA,NA,2004-04-01T00:51:00,1,4,2004,8660195,8660195,HUMAN_OBSERVATION,iNaturalist,Observations,42286409,,Mario Humberto Yánez-Muñoz,2020-04-16T02:09:45,CC_BY_NC_4_0,Mario Humberto Yánez-Muñoz,Mario Humberto Yánez-Muñoz,,,2020-10-18T15:11:41.023Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,-76.669289,0.14238
